workload	engine	threads	sweep_param	sweep_value	phase	elapsed_s	metric	value
cart	rocksdb 11.8.1	1		1	run	3.017	majflt	0.000
cart	rocksdb 11.8.1	1		1	run	3.017	vol_ctxsw	11495.000
cart	rocksdb 11.8.1	1		1	run	3.017	invol_ctxsw	4270.000
cart	rocksdb 11.8.1	1		1	run	3.017	rss_mb	345.141
cart	rocksdb 11.8.1	1		1	run	3.017	io_read_mb	0.000
cart	rocksdb 11.8.1	1		1	run	3.017	io_write_mb	36345.402
cart	rocksdb 11.8.1	1		1	run	3.017	threads	6.000
cart	rocksdb 11.8.1	1		1	run	3.017	disk_bytes	11330529187.000
cart	rocksdb 11.8.1	1		1	run	4.023	wu_per_s	73215.183
cart	rocksdb 11.8.1	1		1	run	4.023	ops_per_s	90366.772
cart	rocksdb 11.8.1	1		1	run	4.023	num-immutable-mem-table	0.000
cart	rocksdb 11.8.1	1		1	run	4.023	mem-table-flush-pending	0.000
cart	rocksdb 11.8.1	1		1	run	4.023	compaction-pending	0.000
cart	rocksdb 11.8.1	1		1	run	4.023	background-errors	0.000
cart	rocksdb 11.8.1	1		1	run	4.023	cur-size-active-mem-table	6293504.000
cart	rocksdb 11.8.1	1		1	run	4.023	cur-size-all-mem-tables	6293504.000
cart	rocksdb 11.8.1	1		1	run	4.023	size-all-mem-tables	6293504.000
cart	rocksdb 11.8.1	1		1	run	4.023	num-entries-active-mem-table	2615.000
cart	rocksdb 11.8.1	1		1	run	4.023	num-entries-imm-mem-tables	0.000
cart	rocksdb 11.8.1	1		1	run	4.023	num-deletes-active-mem-table	1165.000
cart	rocksdb 11.8.1	1		1	run	4.023	num-deletes-imm-mem-tables	0.000
cart	rocksdb 11.8.1	1		1	run	4.023	estimate-num-keys	2648831.000
cart	rocksdb 11.8.1	1		1	run	4.023	estimate-table-readers-mem	109196775.000
cart	rocksdb 11.8.1	1		1	run	4.023	num-snapshots	0.000
cart	rocksdb 11.8.1	1		1	run	4.023	num-live-versions	1.000
cart	rocksdb 11.8.1	1		1	run	4.023	estimate-live-data-size	10670455099.000
cart	rocksdb 11.8.1	1		1	run	4.023	total-sst-files-size	11430676663.000
cart	rocksdb 11.8.1	1		1	run	4.023	live-sst-files-size	11430676663.000
cart	rocksdb 11.8.1	1		1	run	4.023	estimate-pending-compaction-bytes	0.000
cart	rocksdb 11.8.1	1		1	run	4.023	num-running-compactions	0.000
cart	rocksdb 11.8.1	1		1	run	4.023	num-running-flushes	0.000
cart	rocksdb 11.8.1	1		1	run	4.023	actual-delayed-write-rate	0.000
cart	rocksdb 11.8.1	1		1	run	4.023	is-write-stopped	0.000
cart	rocksdb 11.8.1	1		1	run	4.023	block-cache-capacity	33554432.000
cart	rocksdb 11.8.1	1		1	run	4.023	block-cache-usage	33553904.000
