workload	engine	threads	sweep_param	sweep_value	phase	elapsed_s	metric	value
mixed	tidesdb 10.0.0	1		1	run	2.010	threads	14.000
mixed	tidesdb 10.0.0	1		1	run	2.010	disk_bytes	15567245193.000
mixed	tidesdb 10.0.0	1		1	run	3.019	wu_per_s	12610.576
mixed	tidesdb 10.0.0	1		1	run	3.019	ops_per_s	12610.576
mixed	tidesdb 10.0.0	1		1	run	3.019	keys	2518951.000
mixed	tidesdb 10.0.0	1		1	run	3.019	levels	2.000
mixed	tidesdb 10.0.0	1		1	run	3.019	data_bytes	40707255.000
mixed	tidesdb 10.0.0	1		1	run	3.019	avg_key_size	14.000
mixed	tidesdb 10.0.0	1		1	run	3.019	avg_value_size	4096.000
mixed	tidesdb 10.0.0	1		1	run	3.019	read_amp	2.000
mixed	tidesdb 10.0.0	1		1	run	3.019	tombstones	0.000
mixed	tidesdb 10.0.0	1		1	run	3.019	tombstone_ratio	0.000
mixed	tidesdb 10.0.0	1		1	run	3.019	max_sst_density	0.000
mixed	tidesdb 10.0.0	1		1	run	3.019	max_sst_density_level	0.000
mixed	tidesdb 10.0.0	1		1	run	3.019	btree_nodes	33309.000
mixed	tidesdb 10.0.0	1		1	run	3.019	btree_max_height	3.000
mixed	tidesdb 10.0.0	1		1	run	3.019	btree_avg_height	2.952
mixed	tidesdb 10.0.0	1		1	run	3.019	compaction_count	1.000
mixed	tidesdb 10.0.0	1		1	run	3.019	wal_bytes	10855166539.000
mixed	tidesdb 10.0.0	1		1	run	3.019	flush_bytes	40048211.000
mixed	tidesdb 10.0.0	1		1	run	3.019	compaction_bytes	32255328.000
mixed	tidesdb 10.0.0	1		1	run	3.019	compaction_bytes_read	31596284.000
mixed	tidesdb 10.0.0	1		1	run	3.019	user_bytes	10839316124.000
mixed	tidesdb 10.0.0	1		1	run	3.019	unflushed_keys	122770.000
mixed	tidesdb 10.0.0	1		1	run	3.019	filter_resident_bytes	3546.000
mixed	tidesdb 10.0.0	1		1	run	3.019	sstables	21.000
mixed	tidesdb 10.0.0	1		1	run	3.019	level1_sstables	1.000
mixed	tidesdb 10.0.0	1		1	run	3.019	level1_keys	503719.000
mixed	tidesdb 10.0.0	1		1	run	3.019	level1_bytes	8451927.000
mixed	tidesdb 10.0.0	1		1	run	3.019	level1_tombstones	0.000
mixed	tidesdb 10.0.0	1		1	run	3.019	level2_sstables	20.000
mixed	tidesdb 10.0.0	1		1	run	3.019	level2_keys	2015232.000
mixed	tidesdb 10.0.0	1		1	run	3.019	level2_bytes	32255328.000
mixed	tidesdb 10.0.0	1		1	run	3.019	level2_tombstones	0.000
mixed	tidesdb 10.0.0	1		1	run	3.019	total_sstables	21.000
mixed	tidesdb 10.0.0	1		1	run	3.019	open_sstables	27.000
mixed	tidesdb 10.0.0	1		1	run	3.019	db_data_bytes	40707255.000
