workload	engine	threads	sweep_param	sweep_value	phase	elapsed_s	metric	value
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	background-errors	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	cur-size-active-mem-table	9439232.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	cur-size-all-mem-tables	9439232.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	size-all-mem-tables	9439232.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	num-entries-active-mem-table	36705.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	num-entries-imm-mem-tables	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	num-deletes-active-mem-table	9148.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	num-deletes-imm-mem-tables	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	estimate-num-keys	38855.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	estimate-table-readers-mem	59965.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	num-snapshots	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	num-live-versions	1.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	estimate-live-data-size	8529861.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	total-sst-files-size	8529861.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	live-sst-files-size	8529861.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	estimate-pending-compaction-bytes	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	num-running-compactions	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	num-running-flushes	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	actual-delayed-write-rate	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	is-write-stopped	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	block-cache-capacity	33554432.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	block-cache-usage	9407792.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	block-cache-pinned-usage	64.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	num-immutable-mem-table-flushed	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	num-running-compaction-sorted-runs	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	base-level	6.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	current-super-version-number	3.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	is-file-deletions-enabled	1.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	min-log-number-to-keep	8.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	min-obsolete-sst-number-to-keep	18446744073709551616.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	obsolete-sst-files-size	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	oldest-snapshot-sequence	0.000
valsize	rocksdb 11.8.1	1	valuebytes	256	run	4.028	oldest-snapshot-time	0.000
